Snapshot,Snapshot UTC,GW,GW finished,ID,Player,Team,Pos,Price,Owned %,Form,Total pts,GW pts,PPG,Minutes,Starts,Goals,Assists,xGI,DEFCON,DEFCON per 90,Exp pts next,Status,Chance next GW,Transfers in (GW),Transfers out (GW),Price change (GW),Pens order,Corners/IFK order,Direct FK order,Rise/fall %,Change likelihood,xG,xA,Bonus
2026-08-23,2026-08-23 19:51,1,False,20,Dowman,ARS,MID,5.5,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.0,Available,,168,906,0.0,,,,-48.1,-3.0,,,
2026-08-23,2026-08-23 19:51,1,False,21,Nørgaard,EVE,MID,5.0,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Injured,0.0,37,938,0.0,,,,-19.2,-1.0,,,
2026-08-23,2026-08-23 19:51,1,False,22,Nwaneri,ARS,MID,5.5,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.0,Available,,26,130,0.0,,,,-43.5,-3.0,,,
2026-08-23,2026-08-23 19:51,1,False,23,Fábio Vieira,ARS,MID,5.5,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.0,Available,,30,82,0.0,,,,-34.3,-2.0,,,
2026-08-23,2026-08-23 19:51,1,False,24,Nelson,ARS,MID,5.5,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.0,Available,,29,61,0.0,,,,-21.4,-2.0,,,
2026-08-23,2026-08-23 19:51,1,False,25,Gyökeres,ARS,FWD,7.5,8.5,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.4,Available,,2662,66761,0.0,2.0,,,-48.0,-3.0,,,
2026-08-23,2026-08-23 19:51,1,False,26,Havertz,ARS,FWD,7.5,6.2,6.0,6,6,6.0,90,1,1,0,0.29,2,2.0,2.4,Available,,55314,6284,0.0,,,,30.1,2.0,,,
2026-08-23,2026-08-23 19:51,1,False,27,G.Jesus,ARS,FWD,6.0,0.4,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.0,Available,,666,2513,0.0,,,,-33.6,-2.0,,,
2026-08-23,2026-08-23 19:51,1,False,28,Martinez,AVL,GKP,5.0,4.4,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.6,Available,,3665,12382,0.0,,,,-12.9,-1.0,,,
2026-08-23,2026-08-23 19:51,1,False,29,M.Bizot,AVL,GKP,4.5,0.1,1.0,1,1,1.0,90,1,0,0,0.0,0,0.0,1.9,Available,,224,168,0.0,,,,0.0,0.0,,,
2026-08-23,2026-08-23 19:51,1,False,30,Digne,AVL,DEF,4.5,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Unavailable,0.0,0,2327,0.0,,,,0.0,0.0,,,
2026-08-23,2026-08-23 19:51,1,False,31,Konsa,ARS,DEF,4.5,12.4,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.7,Available,,15856,75086,0.0,,,,-30.4,-2.0,,,
2026-08-23,2026-08-23 19:51,1,False,32,Cash,AVL,DEF,4.5,8.8,-1.0,-1,-1,-1.0,90,1,0,0,0.0,7,7.0,1.7,Available,,19389,20068,0.0,,1.0,,-0.2,-1.0,,,
2026-08-23,2026-08-23 19:51,1,False,33,Mings,AVL,DEF,4.5,0.4,1.0,1,1,1.0,16,0,0,0,0.0,1,5.62,1.7,Available,,1845,792,0.0,,,,0.7,1.0,,,
2026-08-23,2026-08-23 19:51,1,False,34,Pau,AVL,DEF,4.5,0.5,0.0,0,0,0.0,73,1,0,0,0.0,5,6.16,1.7,Available,,1274,945,0.0,,,,0.2,1.0,,,
2026-08-23,2026-08-23 19:51,1,False,35,Bogarde,AVL,MID,5.0,0.1,1.0,1,1,1.0,16,0,0,0,0.0,1,5.62,1.5,Available,,309,225,0.0,,,,0.1,1.0,,,
2026-08-23,2026-08-23 19:51,1,False,36,Maatsen,AVL,DEF,4.5,0.8,0.0,0,0,0.0,81,1,0,0,0.04,9,10.0,1.7,Available,,1494,1714,0.0,,,,-1.9,-1.0,,,
2026-08-23,2026-08-23 19:51,1,False,37,Lindelöf,AVL,DEF,4.5,0.3,-2.0,-2,-2,-2.0,90,1,0,0,0.0,3,3.0,1.7,Available,,1058,846,0.0,,,,0.1,1.0,,,
2026-08-23,2026-08-23 19:51,1,False,38,A.García,AVL,DEF,4.0,1.8,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.0,Available,,2862,3086,0.0,,,,-0.1,-1.0,,,
2026-08-23,2026-08-23 19:51,1,False,39,Nedeljkovic,AVL,DEF,4.0,0.3,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Unavailable,0.0,0,2661,0.0,,,,0.0,0.0,,,
2026-08-23,2026-08-23 19:51,1,False,40,Rogers,CHE,MID,7.5,24.3,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.6,Available,,17855,14528,0.0,,4.0,,2.0,1.0,,,
2026-08-23,2026-08-23 19:51,1,False,41,Buendía,AVL,MID,6.0,1.4,2.0,2,2,2.0,85,1,0,0,0.22,8,8.47,2.2,Available,,2192,3852,0.0,1.0,,1.0,-8.3,-1.0,,,
2026-08-23,2026-08-23 19:51,1,False,42,Guessand,CRY,MID,5.5,0.0,1.0,1,1,1.0,27,0,0,0,0.05,1,3.33,2.0,Available,,135,161,0.0,,,,-2.5,-1.0,,,
2026-08-23,2026-08-23 19:51,1,False,43,Tielemans,MUN,MID,6.0,2.6,2.0,2,2,2.0,66,1,0,0,0.15,5,6.82,2.2,Available,100.0,4634,8902,0.0,3.0,,,-10.1,-1.0,,,
2026-08-23,2026-08-23 19:51,1,False,44,Bailey,AVL,MID,5.5,0.2,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.0,Available,,441,581,0.0,,,,-6.0,-1.0,,,
2026-08-23,2026-08-23 19:51,1,False,45,McGinn,AVL,MID,5.5,3.2,1.0,1,1,1.0,81,1,0,0,0.05,6,6.67,2.0,Available,,3293,8158,0.0,,2.0,,-9.8,-1.0,,,
2026-08-23,2026-08-23 19:51,1,False,46,Barkley,AVL,MID,5.0,0.2,2.0,2,2,2.0,73,1,0,0,0.12,1,1.23,1.5,Available,,681,512,0.0,,,,0.1,1.0,,,
2026-08-23,2026-08-23 19:51,1,False,47,Kamara,AVL,MID,5.0,0.4,2.0,2,2,2.0,90,1,0,0,0.0,7,7.0,1.5,Available,100.0,1113,1111,0.0,,,,0.0,0.0,,,
2026-08-23,2026-08-23 19:51,1,False,48,Onana,AVL,MID,5.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Injured,0.0,63,192,0.0,,,,-11.0,-1.0,,,
2026-08-23,2026-08-23 19:51,1,False,49,Iling Jr,AVL,MID,5.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Unavailable,0.0,0,63,0.0,,,,0.0,0.0,,,
2026-08-23,2026-08-23 19:51,1,False,50,Burrowes,AVL,MID,4.5,0.7,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.0,Available,,1361,1493,0.0,,,,-0.3,-1.0,,,
2026-08-23,2026-08-23 19:51,1,False,51,George Hemmings,AVL,MID,4.5,0.7,2.0,2,2,2.0,90,1,0,0,0.02,5,5.0,1.0,Available,,1234,979,0.0,,,,0.2,1.0,,,
2026-08-23,2026-08-23 19:51,1,False,52,Alysson,AVL,MID,5.0,0.0,1.0,1,1,1.0,8,0,0,0,0.0,3,33.75,1.5,Available,,168,142,0.0,,,,0.0,0.0,,,
2026-08-23,2026-08-23 19:51,1,False,53,Manzambi,AVL,MID,6.0,0.3,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Injured,0.0,111,3366,0.0,,,,-29.6,-2.0,,,
2026-08-23,2026-08-23 19:51,1,False,54,Gomes,AVL,MID,5.5,0.1,-2.0,-2,-2,-2.0,39,1,0,0,0.01,7,16.15,0.0,Suspended,0.0,67,602,0.0,,,,-0.0,0.0,,,
2026-08-23,2026-08-23 19:51,1,False,55,Watkins,AVL,FWD,8.0,10.2,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.5,Available,,5384,35991,0.0,2.0,,,-20.9,-2.0,,,
2026-08-23,2026-08-23 19:51,1,False,56,Abraham,AVL,FWD,5.5,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.3,Doubtful,75.0,228,656,0.0,,,,-12.1,-1.0,,,
2026-08-23,2026-08-23 19:51,1,False,57,Petrović,BOU,GKP,4.5,3.3,2.0,2,2,2.0,90,1,0,0,0.0,0,0.0,1.9,Available,,4551,2405,0.0,,,,1.0,1.0,,,
2026-08-23,2026-08-23 19:51,1,False,58,Forster,BOU,GKP,4.0,3.2,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.0,Available,,1975,1779,0.0,,,,0.1,1.0,,,
2026-08-23,2026-08-23 19:51,1,False,59,Dennis,BOU,GKP,4.0,0.2,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.0,Available,,340,160,0.0,,,,0.1,1.0,,,
2026-08-23,2026-08-23 19:51,1,False,60,Hill,BOU,DEF,5.5,0.9,1.0,1,1,1.0,90,1,0,0,0.0,6,6.0,2.5,Available,,2564,1390,0.0,,,,0.7,1.0,,,
2026-08-23,2026-08-23 19:51,1,False,61,Truffert,BOU,DEF,5.5,4.4,1.0,1,1,1.0,90,1,0,0,0.0,7,7.0,2.5,Available,,5540,4839,0.0,,,,0.5,1.0,,,
2026-08-23,2026-08-23 19:51,1,False,62,Diakité,BOU,DEF,5.0,0.2,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.2,Available,,1154,531,0.0,,,,0.4,1.0,,,
2026-08-23,2026-08-23 19:51,1,False,63,Milosavljević,BOU,DEF,5.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Injured,0.0,21,91,0.0,,,,-12.3,-1.0,,,
2026-08-23,2026-08-23 19:51,1,False,64,Smith,BOU,DEF,4.5,0.1,1.0,1,1,1.0,90,1,0,0,0.0,5,5.0,1.7,Available,,714,184,0.0,,,,0.3,1.0,,,
2026-08-23,2026-08-23 19:51,1,False,65,J.Araujo,BOU,DEF,4.5,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Injured,0.0,36,194,0.0,,,,-18.0,-1.0,,,
2026-08-23,2026-08-23 19:51,1,False,66,Soler,BOU,DEF,4.0,0.2,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.8,Doubtful,75.0,135,716,0.0,,,,-8.4,-1.0,,,
2026-08-23,2026-08-23 19:51,1,False,67,Rayan,BOU,MID,6.5,2.8,2.0,2,2,2.0,88,1,0,0,0.07,1,1.02,2.3,Available,,6131,4253,0.0,,,,1.1,1.0,,,
2026-08-23,2026-08-23 19:51,1,False,68,Tavernier,BOU,MID,6.0,1.7,10.0,10,10,10.0,90,1,1,0,0.43,8,8.0,2.2,Available,,11451,1865,0.0,3.0,1.0,1.0,5.2,1.0,,,
2026-08-23,2026-08-23 19:51,1,False,69,Scott,BOU,MID,6.0,1.5,2.0,2,2,2.0,90,1,0,0,0.01,11,11.0,2.2,Available,,2125,2461,0.0,,2.0,4.0,-1.2,-1.0,,,
2026-08-23,2026-08-23 19:51,1,False,70,Kluivert,BOU,MID,6.0,1.2,3.0,3,3,3.0,74,1,0,0,0.11,9,10.95,2.2,Available,,3478,1790,0.0,2.0,3.0,2.0,1.0,1.0,,,
2026-08-23,2026-08-23 19:51,1,False,71,Cook,BOU,MID,5.0,0.2,3.0,3,3,3.0,75,1,0,0,0.0,7,8.4,1.5,Available,,736,365,0.0,,5.0,,0.2,1.0,,,
2026-08-23,2026-08-23 19:51,1,False,72,Gannon-Doak,BOU,MID,5.0,0.1,1.0,1,1,1.0,1,0,0,0,0.0,1,90.0,1.5,Available,,151,196,0.0,,,,-1.2,-1.0,,,
2026-08-23,2026-08-23 19:51,1,False,73,Adams,BOU,MID,5.0,0.2,1.0,1,1,1.0,15,0,0,0,0.0,2,12.0,1.5,Available,100.0,404,1111,0.0,,,,-19.0,-1.0,,,
2026-08-23,2026-08-23 19:51,1,False,74,Brooks,BOU,MID,5.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.5,Available,100.0,34,254,0.0,,4.0,3.0,-26.2,-2.0,,,
2026-08-23,2026-08-23 19:51,1,False,75,Christie,BOU,MID,5.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.5,Available,100.0,44,46,0.0,,6.0,,0.0,0.0,,,
2026-08-23,2026-08-23 19:51,1,False,76,Tóth.A,BOU,MID,5.0,0.0,1.0,1,1,1.0,15,0,0,0,0.0,2,12.0,1.5,Available,,32,40,0.0,,,,0.0,0.0,,,
2026-08-23,2026-08-23 19:51,1,False,77,Adli,BOU,MID,5.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Injured,0.0,16,387,0.0,,,,-29.3,-2.0,,,
2026-08-23,2026-08-23 19:51,1,False,78,Kroupi.Jr,BOU,MID,7.5,0.4,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Injured,0.0,211,5048,0.0,1.0,,,-27.5,-2.0,,,
2026-08-23,2026-08-23 19:51,1,False,79,Evanilson,BOU,FWD,6.0,2.4,4.0,4,4,4.0,74,1,0,1,0.21,8,9.73,2.0,Available,,12422,3028,0.0,,,,5.6,1.0,,,
2026-08-23,2026-08-23 19:51,1,False,80,Enes Ünal,BOU,FWD,5.5,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Unavailable,0.0,0,440,0.0,,,,0.0,0.0,,,
2026-08-23,2026-08-23 19:51,1,False,81,Rodríguez,BOU,FWD,6.0,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.0,Available,100.0,142,419,0.0,,,,-15.7,-1.0,,,
2026-08-23,2026-08-23 19:51,1,False,82,Kelleher,BRE,GKP,5.0,6.0,7.0,7,7,7.0,90,1,0,0,0.01,0,0.0,2.6,Available,,15659,3394,0.0,,,,6.2,1.0,,,
2026-08-23,2026-08-23 19:51,1,False,83,Valdimarsson,BRE,GKP,4.5,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.9,Available,,161,219,0.0,,,,-2.9,-1.0,,,
2026-08-23,2026-08-23 19:51,1,False,84,Collins,BRE,DEF,5.5,1.9,6.0,6,6,6.0,90,1,0,0,0.38,3,3.0,2.5,Available,,6073,1807,0.0,,,,2.5,1.0,,,
2026-08-23,2026-08-23 19:51,1,False,85,Van den Berg,BRE,DEF,5.0,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Injured,0.0,71,1469,0.0,,,,-23.7,-2.0,,,
2026-08-23,2026-08-23 19:51,1,False,86,Lewis-Potter,BRE,MID,5.5,0.6,10.0,10,10,10.0,90,1,1,0,0.89,10,10.0,2.0,Available,,9821,1126,0.0,,,1.0,4.9,1.0,,,
2026-08-23,2026-08-23 19:51,1,False,87,Ajer,BRE,DEF,4.5,3.6,8.0,8,8,8.0,90,1,0,0,0.13,10,10.0,1.7,Available,,11270,1876,0.0,,,,5.3,1.0,,,
2026-08-23,2026-08-23 19:51,1,False,88,Kayode,BRE,DEF,4.5,4.1,13.0,13,13,13.0,75,1,1,0,0.5,4,4.8,1.7,Available,,73278,2639,0.0,,,,40.7,3.0,,,
2026-08-23,2026-08-23 19:51,1,False,89,Henry,BRE,DEF,4.5,0.3,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.7,Available,,215,505,0.0,,,,-6.0,-1.0,,,
2026-08-23,2026-08-23 19:51,1,False,90,Hickey,BRE,DEF,4.5,0.1,1.0,1,1,1.0,14,0,0,0,0.0,0,0.0,1.7,Available,,201,128,0.0,,,,0.1,1.0,,,
2026-08-23,2026-08-23 19:51,1,False,91,Pinnock,BRE,DEF,4.5,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.7,Available,,155,246,0.0,,,,-5.1,-1.0,,,
2026-08-23,2026-08-23 19:51,1,False,92,Ji-soo,BRE,DEF,4.5,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.7,Available,,44,52,0.0,,,,-4.1,-1.0,,,
2026-08-23,2026-08-23 19:51,1,False,93,Schuster,BRE,DEF,4.5,0.2,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.7,Available,,56,232,0.0,,,,-5.0,-1.0,,,
2026-08-23,2026-08-23 19:51,1,False,94,Schade,BRE,MID,6.0,3.6,3.0,3,3,3.0,90,1,0,0,0.53,9,9.0,2.2,Available,,5485,5236,0.0,2.0,,,0.3,1.0,,,
2026-08-23,2026-08-23 19:51,1,False,95,O.Dango,BRE,MID,6.5,1.2,3.0,3,3,3.0,66,1,0,0,0.34,6,8.18,2.3,Available,,1979,2235,0.0,,2.0,,-0.8,-1.0,,,
2026-08-23,2026-08-23 19:51,1,False,96,Damsgaard,BRE,MID,5.5,0.6,1.0,1,1,1.0,14,0,0,0,0.11,4,25.71,2.0,Available,,532,1803,0.0,,3.0,3.0,-13.4,-1.0,,,
2026-08-23,2026-08-23 19:51,1,False,97,Jensen,BRE,MID,5.5,0.2,6.0,6,6,6.0,66,1,0,1,0.42,5,6.82,2.0,Available,,803,280,0.0,3.0,1.0,2.0,0.3,1.0,,,
2026-08-23,2026-08-23 19:51,1,False,98,Janelt,BRE,MID,5.0,0.2,9.0,9,9,9.0,90,1,1,0,0.56,13,13.0,1.5,Available,,4551,497,0.0,,4.0,,2.4,1.0,,,
2026-08-23,2026-08-23 19:51,1,False,99,Milambo,BRE,MID,5.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Injured,0.0,12,19,0.0,,,,-0.3,-1.0,,,
2026-08-23,2026-08-23 19:51,1,False,100,Carvalho,BRE,MID,5.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.1,Doubtful,75.0,15,100,0.0,,,,-20.1,-2.0,,,
2026-08-23,2026-08-23 19:51,1,False,101,Henderson,CHE,MID,5.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.1,Doubtful,75.0,95,176,0.0,,,,-6.7,-1.0,,,
2026-08-23,2026-08-23 19:51,1,False,102,Yarmoliuk,BRE,MID,5.0,1.3,1.0,1,1,1.0,23,0,0,0,0.04,6,23.48,1.5,Available,,284,2864,0.0,,,,-10.5,-1.0,,,
2026-08-23,2026-08-23 19:51,1,False,103,Dasilva,BRE,MID,5.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.5,Available,,67,95,0.0,,,,-7.4,-1.0,,,
2026-08-23,2026-08-23 19:51,1,False,104,Onyeka,COV,MID,5.0,0.2,2.0,2,2,2.0,90,1,0,0,0.01,9,9.0,1.5,Available,,465,358,0.0,,,,0.1,1.0,,,
2026-08-23,2026-08-23 19:51,1,False,105,Anthony,BRE,MID,6.0,0.2,1.0,1,1,1.0,23,0,0,0,0.38,8,31.3,2.2,Available,,466,573,0.0,,,,-3.5,-1.0,,,
2026-08-23,2026-08-23 19:51,1,False,106,Thiago,BRE,FWD,8.0,17.2,0.0,0,0,0.0,82,1,0,0,1.08,5,5.49,2.5,Available,,21409,23515,0.0,1.0,,,-0.4,-1.0,,,
2026-08-23,2026-08-23 19:51,1,False,107,Furo,BRE,FWD,4.5,0.9,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.0,Available,,2271,1799,0.0,,,,0.4,1.0,,,
2026-08-23,2026-08-23 19:51,1,False,108,Wilson,BRE,FWD,5.5,0.4,1.0,1,1,1.0,7,0,0,0,0.07,0,0.0,1.8,Available,,1155,1024,0.0,,,,0.1,1.0,,,
2026-08-23,2026-08-23 19:51,1,False,109,Verbruggen,BHA,GKP,4.5,21.6,6.0,6,6,6.0,90,1,0,0,0.0,0,0.0,1.9,Available,,14266,8483,0.0,,,,3.0,1.0,,,
2026-08-23,2026-08-23 19:51,1,False,110,Rushworth,COV,GKP,4.5,1.2,1.0,1,1,1.0,90,1,0,0,0.01,0,0.0,1.9,Available,,1306,1063,0.0,,,,0.2,1.0,,,
2026-08-23,2026-08-23 19:51,1,False,111,Steele,BHA,GKP,4.0,4.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.0,Available,,2326,2421,0.0,,,,-0.0,0.0,,,
2026-08-23,2026-08-23 19:51,1,False,112,Van Hecke,TOT,DEF,5.0,10.5,1.0,1,1,1.0,90,1,0,0,0.03,9,9.0,2.2,Available,,19359,22341,0.0,,,,-0.6,-1.0,,,
2026-08-23,2026-08-23 19:51,1,False,113,F.Kadıoğlu,BHA,DEF,4.5,2.8,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.3,Doubtful,75.0,1822,10919,0.0,,3.0,,-11.6,-1.0,,,
2026-08-23,2026-08-23 19:51,1,False,114,Boscagli,BHA,DEF,4.5,0.2,6.0,6,6,6.0,90,1,0,0,0.04,6,6.0,1.7,Available,,541,216,0.0,,,,0.2,1.0,,,
2026-08-23,2026-08-23 19:51,1,False,115,De Cuyper,BHA,DEF,4.5,2.5,17.0,17,17,17.0,77,1,1,1,1.58,5,5.84,1.7,Available,,62529,1863,0.0,,2.0,4.0,38.5,2.0,,,
2026-08-23,2026-08-23 19:51,1,False,116,Dunk,BHA,DEF,4.5,1.1,6.0,6,6,6.0,90,1,0,0,0.04,3,3.0,1.7,Available,,2882,919,0.0,,,3.0,1.3,1.0,,,
2026-08-23,2026-08-23 19:51,1,False,117,Coppola,BHA,DEF,4.5,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.7,Available,,59,51,0.0,,,,0.0,0.0,,,
2026-08-23,2026-08-23 19:51,1,False,118,Igor,BHA,DEF,4.5,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.7,Available,,175,171,0.0,,,,0.0,0.0,,,
2026-08-23,2026-08-23 19:51,1,False,119,Costinha,BHA,DEF,4.5,0.0,1.0,1,1,1.0,26,0,0,0,0.08,4,13.85,1.7,Available,,80,42,0.0,,,,0.0,0.0,,,
2026-08-23,2026-08-23 19:51,1,False,120,Svoboda,BHA,DEF,5.0,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.2,Available,,261,133,0.0,,,,0.1,1.0,,,
2026-08-23,2026-08-23 19:51,1,False,121,Mitoma,BHA,MID,6.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Injured,0.0,75,422,0.0,,,,-16.9,-1.0,,,
2026-08-23,2026-08-23 19:51,1,False,122,Minteh,BHA,MID,6.0,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Injured,0.0,63,1265,0.0,,5.0,,-32.6,-2.0,,,
2026-08-23,2026-08-23 19:51,1,False,123,Hinshelwood,BHA,MID,6.0,0.8,16.0,16,16,16.0,63,1,2,0,1.43,3,4.29,2.2,Available,,27887,1733,0.0,,,,15.0,1.0,,,
2026-08-23,2026-08-23 19:51,1,False,124,Groß,BHA,MID,5.5,14.1,2.0,2,2,2.0,90,1,0,0,0.25,6,6.0,2.0,Available,,6982,19275,0.0,1.0,1.0,1.0,-5.6,-1.0,,,
2026-08-23,2026-08-23 19:51,1,False,125,Georginio,BHA,FWD,5.5,0.9,5.0,5,5,5.0,90,1,0,1,0.51,7,7.0,1.8,Available,,4819,1305,0.0,,,,2.0,1.0,,,
2026-08-23,2026-08-23 19:51,1,False,126,O'Riley,BHA,MID,5.5,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.0,Available,,201,299,0.0,3.0,,,-5.9,-1.0,,,
2026-08-23,2026-08-23 19:51,1,False,127,Gomez,BHA,MID,5.0,3.9,6.0,6,6,6.0,85,1,0,1,0.67,6,6.35,1.5,Available,,3876,3406,0.0,,,5.0,0.5,1.0,,,
2026-08-23,2026-08-23 19:51,1,False,128,Buonanotte,BHA,MID,5.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Unavailable,0.0,0,75,0.0,,,,0.0,0.0,,,
2026-08-23,2026-08-23 19:51,1,False,129,Ayari,BHA,MID,5.5,0.7,2.0,2,2,2.0,63,1,0,0,0.14,5,7.14,2.0,Available,,877,1517,0.0,,4.0,2.0,-5.0,-1.0,,,
2026-08-23,2026-08-23 19:51,1,False,130,Wieffer,BHA,DEF,5.0,0.3,7.0,7,7,7.0,77,1,0,0,0.12,7,8.18,2.2,Available,,1884,424,0.0,,,,1.0,1.0,,,
2026-08-23,2026-08-23 19:51,1,False,131,Baleba,BHA,MID,5.0,0.2,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Injured,0.0,798,1281,0.0,,,,-5.5,-1.0,,,
2026-08-23,2026-08-23 19:51,1,False,132,Howell,BHA,MID,4.5,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Unavailable,0.0,0,590,0.0,,,,0.0,0.0,,,
2026-08-23,2026-08-23 19:51,1,False,133,Watson,BHA,MID,5.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Unavailable,0.0,0,19,0.0,,,,0.0,0.0,,,
2026-08-23,2026-08-23 19:51,1,False,134,Oriola,BHA,MID,4.5,0.3,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.0,Available,,596,524,0.0,,,,0.1,1.0,,,
2026-08-23,2026-08-23 19:51,1,False,135,Yohanna,BHA,MID,5.0,0.1,1.0,1,1,1.0,12,0,0,0,0.02,0,0.0,1.5,Available,,131,164,0.0,,,,-2.3,-1.0,,,
2026-08-23,2026-08-23 19:51,1,False,136,Welbeck,CHE,FWD,6.0,1.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.5,Doubtful,75.0,260,6353,0.0,,,,-18.3,-1.0,,,
2026-08-23,2026-08-23 19:51,1,False,137,Tzimas,BHA,FWD,5.5,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Injured,0.0,31,76,0.0,,,,-9.5,-1.0,,,
2026-08-23,2026-08-23 19:51,1,False,138,Kostoulas,BHA,FWD,5.5,0.2,1.0,1,1,1.0,26,0,0,0,0.16,1,3.46,1.8,Available,,248,407,0.0,,,,-2.8,-1.0,,,
2026-08-23,2026-08-23 19:51,1,False,139,Ferguson,BHA,FWD,5.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Injured,0.0,115,192,0.0,,,,-4.6,-1.0,,,
2026-08-23,2026-08-23 19:51,1,False,140,Sánchez,CHE,GKP,5.0,2.4,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.6,Available,,2644,2239,0.0,,,,0.3,1.0,,,
2026-08-23,2026-08-23 19:51,1,False,141,Jörgensen,CHE,GKP,5.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Unavailable,0.0,0,246,0.0,,,,0.0,0.0,,,
2026-08-23,2026-08-23 19:51,1,False,142,James,CHE,DEF,5.5,10.3,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.5,Available,,20689,7597,0.0,,1.0,1.0,7.9,1.0,,,
2026-08-23,2026-08-23 19:51,1,False,143,Chalobah,CHE,DEF,5.5,0.2,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Unavailable,0.0,0,3488,0.0,,,,0.0,0.0,,,
2026-08-23,2026-08-23 19:51,1,False,144,Gusto,CHE,DEF,5.0,1.2,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.2,Available,,3777,1726,0.0,,,,1.4,1.0,,,
2026-08-23,2026-08-23 19:51,1,False,145,Fofana,CHE,DEF,5.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Suspended,0.0,44,77,0.0,,,,-5.4,-1.0,,,
